reporting,partner,partner type,year,import,export,total,currency,source
UnitedKingdom,PacificIslands,,1876,113564,38339,151903,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Patagonia,,1876,7000,,7000,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Peru,,1876,5630670,991304,6621974,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Portugal,,1876,3361071,2231191,5592262,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseEastAfrica,,1876,10050,8702,18752,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseIndiaincl.GoaDiuDaman,,1876,,627,627,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseWestAfrica,,1876,81996,103396,185392,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Queensland,,1876,984568,893490,1878058,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Reunion,,1876,,12173,12173,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,RussiaNorthharbours,,1876,12363568,5033256,17396824,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,RussiaSouthharbours,,1876,5210920,1149582,6360502,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Senegal,,1876,,19401,19401,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,SouthAustralia,,1876,3493843,2121884,5615727,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Spain,,1876,8763146,3992365,12755511,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,SpanishAntilles,,1876,2943385,2015113,4958498,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,SriLankaCeylon,,1876,3134183,1073505,4207688,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,St.Helena,,1876,3675,18091,21766,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,StraitsSettlements,,1876,2641946,1968946,4610892,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Surinam,,1876,107197,28702,135899,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Sweden,,1876,7972529,2713181,10685710,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Tasmania,,1876,455953,256472,712425,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,ThailandSiam,,1876,127110,5313,132423,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,UnitedStatesofAmericaAtlanticCoast,,1876,71245906,15981049,87226955,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,UnitedStatesofAmericaPacificCoast,,1876,4653102,852468,5505570,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Uruguay,,1876,841314,1006307,1847621,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Venezuela,,1876,54878,679163,734041,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Victoria,,1876,8485188,6198380,14683568,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,VirginIslands,,1876,9585,257334,266919,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,WestAfrica,,1876,1597764,867360,2465124,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,WesternAustralia,,1876,170152,197398,367550,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,WorldFedericoTena,,1876,318494276.302244,200881029.442042,519375305.744286,sterling pound,FEDERICO-TENA
UnitedKingdom,Worldasreported,,1876,375154703,200639204,575793907,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Worldestimated,,1876,319054703,,319054703,sterling pound,"B.R. Mitchell, British Historical Statistics (2011)"
UnitedKingdom,Worldsumpartners,,1876,375042355,200639204,575681559,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Worldbestguess,,1876,319054703,200639204,519693907,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Aden,,1877,219834,137324,357158,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Algeria,,1877,562126,271101,833227,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Argentina,,1877,1699376,2092100,3791476,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,AscensionI.,,1877,,3368,3368,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,AsianTurkey,,1877,3272071,2589614,5861685,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Austria-Hungary,,1877,1540980,1041603,2582583,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,AzoresWesternIsles,,1877,243692,87129,330821,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Belgium,,1877,12888774,5304105,18192879,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,BelizeBritishHonduras,,1877,193557,118425,311982,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Bengal_BurmaMyanmar,,1877,20070471,15044555,35115026,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Bermuda,,1877,9430,56878,66308,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Bolivia,,1877,376452,96938,473390,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Borneo,,1877,,116,116,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Brazil,,1877,6344961,5958655,12303616,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,BritishVirginIs.,,1877,4652564,1991410,6643974,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,CanaryIs.,,1877,297201,171980,469181,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,CapeColony,,1877,3560499,3330353,6890852,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,CentralAmerica,,1877,1380361,930248,2310609,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,ChannelIs.,,1877,724181,555360,1279541,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,ChennaiMadras,,1877,3339816,1827593,5167409,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Chile,,1877,3279808,1501400,4781208,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,ChinaPeople'sRepublicofChina,,1877,13420910,4404686,17825596,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,CochinChina_KampucheaCambodia_Tonkin,,1877,17379,2658,20037,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,ColombiaGranColombia,,1877,472021,912110,1384131,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Denmark,,1877,3950229,1828166,5778395,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,DominicanRepublicSantoDomingo_Haiti,,1877,247376,383203,630579,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,DutchOceaniaother,,1877,,154357,154357,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,EastAfricaother,,1877,146534,101883,248417,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Ecuador,,1877,185791,251875,437666,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,EgyptUnitedArabRepublic_IndianTransit,,1877,11101785,2273311,13375096,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,EthiopiaAbyssinia,,1876,,,,sterling pound,
UnitedKingdom,EthiopiaAbyssinia,,1877,,418,418,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,EuropeanTurkey,,1877,3580037,3035296,6615333,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,FalklandIs.,,1877,62891,19888,82779,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,FernandoPoBioko,,1877,21207,10045,31252,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Fiji,,1877,24196,,24196,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,France,,1877,45823324,14233242,60056566,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,FrenchGuyana,,1877,,1197,1197,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,FrenchIndia,,1877,4840,15111,19951,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,FrenchNorthAmerica,,1877,,3727,3727,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,FrenchWestIndies,,1877,170114,180059,350173,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Gambia_SierraLeone,,1877,176111,281962,458073,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Germany,,1877,26269993,19642128,45912121,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,GhanaGoldCoast,,1877,591958,528316,1120274,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Gibraltar,,1877,70038,869167,939205,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Gozo_Malta,,1877,286431,819375,1105806,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Greece,,1877,2454001,866852,3320853,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,GuyanaBr.Guiana,,1877,2282009,840355,3122364,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Heligoland,,1877,,72,72,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,HongKong,,1877,1895310,3507977,5403287,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,IndependantIndianOceanIslandsother,,1877,8075,,8075,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,IranPersia,,1877,148294,158220,306514,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Italy,,1877,4100812,6218612,10319424,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Japan,,1877,734399,2203153,2937552,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Java,,1877,1955586,1907056,3862642,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,LabuanI.,,1863,,,,sterling pound,
UnitedKingdom,LabuanI.,,1864,,,,sterling pound,
UnitedKingdom,LabuanI.,,1865,,,,sterling pound,
UnitedKingdom,LabuanI.,,1866,,,,sterling pound,
UnitedKingdom,LabuanI.,,1867,,,,sterling pound,
UnitedKingdom,LabuanI.,,1868,,,,sterling pound,
UnitedKingdom,LabuanI.,,1869,,,,sterling pound,
UnitedKingdom,LabuanI.,,1870,,,,sterling pound,
UnitedKingdom,LabuanI.,,1871,,,,sterling pound,
UnitedKingdom,LabuanI.,,1872,,,,sterling pound,
UnitedKingdom,LabuanI.,,1873,,,,sterling pound,
UnitedKingdom,LabuanI.,,1874,,,,sterling pound,
UnitedKingdom,LabuanI.,,1875,,,,sterling pound,
UnitedKingdom,LabuanI.,,1876,,,,sterling pound,
UnitedKingdom,LabuanI.,,1877,,600,600,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,LibyaTripolitaniaCyrenaicaFezzan_Tunisia,,1877,501578,37664,539242,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Macao,,1877,7122,,7122,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,MadeiraIsles,,1877,68446,84108,152554,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,MalagasyRepublicMadagascar,,1877,1940,23631,25571,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,MarianaIs._Philippines,,1877,1755934,1292016,3047950,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Mauritius,,1877,1891031,492637,2383668,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Mexico,,1877,798857,995510,1794367,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Moldavia_Wallachia,,1877,247317,197273,444590,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Moroccoother,,1877,811954,392788,1204742,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,MumbaiBombay_Sind,,1877,7814476,8466138,16280614,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Muscat,,1875,,,,sterling pound,
UnitedKingdom,Muscat,,1876,,,,sterling pound,
UnitedKingdom,Muscat,,1877,210,161,371,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Natal,,1877,714899,785341,1500240,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Netherlands,,1877,19861254,9614387,29475641,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,NetherlandsAntilles,,1877,41550,92638,134188,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,NewSouthWales,,1877,5126872,5415217,10542089,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,NewZealand,,1877,3720093,3320121,7040214,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Newfoundland,,1877,849773,613128,1462901,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Norway,,1877,2594663,1727433,4322096,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,OntarioUpperCanada_QuebecLowerCanada,,1877,11186195,7000419,18186614,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PacificIslands,,1877,58083,74939,133022,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Patagonia,,1877,5350,,5350,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Peru,,1877,4696502,1266394,5962896,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Portugal,,1877,3776795,2253352,6030147,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseEastAfrica,,1877,9156,20025,29181,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseIndiaincl.GoaDiuDaman,,1877,,256,256,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseWestAfrica,,1877,94353,112590,206943,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Queensland,,1877,976840,1072891,2049731,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Reunion,,1877,16880,20337,37217,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,RussiaNorthharbours,,1877,18925959,3868765,22794724,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,RussiaSouthharbours,,1877,3216463,309876,3526339,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Senegal,,1877,,28254,28254,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,SouthAustralia,,1877,2624992,2338439,4963431,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Spain,,1877,10842097,3636915,14479012,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,SpanishAntilles,,1877,1505245,2243771,3749016,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,SriLankaCeylon,,1877,4498579,1045200,5543779,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,St.Helena,,1877,9812,26202,36014,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,StraitsSettlements,,1877,2721795,2275589,4997384,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Surinam,,1877,146604,42037,188641,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Sweden,,1877,7859812,2453250,10313062,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Tasmania,,1877,497769,269125,766894,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,ThailandSiam,,1877,23947,22358,46305,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,UnitedStatesofAmericaAtlanticCoast,,1877,70923004,15780415,86703419,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,UnitedStatesofAmericaPacificCoast,,1877,6902969,596399,7499368,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Uruguay,,1877,734699,1077780,1812479,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Venezuela,,1877,63739,619742,683481,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Victoria,,1877,8584299,6724495,15308794,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,VirginIslands,,1877,14676,225371,240047,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,WestAfrica,,1877,1531250,1026717,2557967,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,WesternAustralia,,1877,177277,145430,322707,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,WorldFedericoTena,,1877,341408341.075668,199738897.491483,541147238.567151,sterling pound,FEDERICO-TENA
UnitedKingdom,Worldasreported,,1877,394419682,198893065,593312747,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Worldestimated,,1877,340919682,,340919682,sterling pound,"B.R. Mitchell, British Historical Statistics (2011)"
UnitedKingdom,Worldsumpartners,,1877,394290915,198892856,593183771,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Worldbestguess,,1877,340919682,198893065,539812747,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1878 (BNF: FOL-NW-13)
UnitedKingdom,Aden,,1878,176322,91825,268147,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Algeria,,1878,357352,168971,526323,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Argentina,,1878,1099938,2317638,3417576,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,AscensionI.,,1878,,1441,1441,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,AsianTurkey,,1878,2573505,3587241,6160746,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Austria-Hungary,,1878,1665857,763034,2428891,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,AzoresWesternIsles,,1878,230669,41722,272391,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Belgium,,1878,12386625,5525705,17912330,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,BelizeBritishHonduras,,1878,182495,112676,295171,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Bengal_BurmaMyanmar,,1878,17667874,13795266,31463140,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Bermuda,,1878,9434,43708,53142,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
UnitedKingdom,Bolivia,,1878,601026,73395,674421,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1882 (BNF: FOL-NW-13)
