reporting,partner,partner type,year,import,export,total,currency,source
France,Peru,,1874,2155874.06201612,1008456.74355819,3164330.80557431,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Philippines,,1874,39703.0213999285,43673.3235399214,83376.34493984989,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Portugal,,1874,492317.465359114,837733.751538492,1330051.216897606,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Reunion,,1874,925080.398618335,432762.933259221,1357843.3318775562,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,RussiaUSSR,,1874,7273593.52046691,1433279.07253742,8706872.59300433,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Senegal,,1874,460555.048239171,182633.898439671,643188.946678842,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Spain,,1874,5157422.47985072,5526660.57887005,10684083.05872077,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,SpanishAmerica,,1874,917139.794338349,595545.320998928,1512685.115337277,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.MariedeMadagascar_Mayotte_NossiBe,,1874,91316.9492198357,15881.2085599714,107198.15777980711,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.PierreandMiquelon,,1874,1012427.04569818,277921.1497995,1290348.19549768,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.Thomas,,1874,11910.9064199786,472465.95465915,484376.8610791286,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Sweden,,1874,1512685.11533728,448644.141819193,1961329.2571564731,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Switzerland,,1874,3819430.65867313,11898995.5135586,15718426.17223173,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Turkey,,1874,6781276.0551078,3255647.75479414,10036923.80990194,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,UnitedKingdom,,1874,23492277.7623377,39190852.4238695,62683130.1862072,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,UnitedStatesofAmerica,,1874,9588279.66808274,11767975.5429388,21356255.211021543,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Uruguay,,1874,1472982.09393735,944931.909318299,2417914.003255649,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Venezuela,,1874,393059.911859293,182633.898439671,575693.810298964,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,WestAfrica,,1874,1151387.62059793,297772.660499464,1449160.281097394,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,WorldFedericoTena,,1874,141665937.911527,150857715.142629,292523653.054156,sterling pound,FEDERICO-TENA
France,Worldasreported,,1874,139266288.164529,146944852.503275,286211140.667804,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Worldsumpartners,,1874,139258347.560249,146944852.503275,286203200.063524,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Worldbestguess,,1874,139266288.164529,146944852.503275,286211140.667804,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Africaother,,1875,238274.889797864,35741.2334696795,274016.1232675435,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Algeria,,1875,4312775.50534133,5801993.56657798,10114769.07191931,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Argentina,,1875,3609864.58043763,2958579.88165681,6568444.46209444,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Australia,,1875,0,23827.4889797864,23827.4889797864,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Austria,,1875,2299352.68654938,849847.106945713,3149199.793495093,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BarbaryCoast,,1875,980898.296334538,544060.998371788,1524959.294706326,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Belgium,,1875,17441721.9332036,20936420.3169056,38378142.250109196,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Bolivia,,1875,3971.24816329772,15884.9926531909,19856.240816488622,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Brazil,,1875,2005480.32246535,2906953.65553393,4912433.977999279,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BritishAfrica,,1875,210476.152654779,262102.37877765,472578.531432429,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BritishAmerica,,1875,83396.2114292522,357412.334696795,440808.54612604715,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BritishMediterranean,,1875,91338.7077558477,262102.37877765,353441.0865334977,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Chile,,1875,555974.742861682,1239029.42694889,1795004.1698105722,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,ChinaPeople'sRepublicofChina,,1875,3518525.87268179,127079.941225527,3645605.813907317,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,CochinChina_ThailandSiam,,1875,142964.933878718,198562.408164886,341527.342043604,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,ColombiaGranColombia,,1875,393153.568166475,754537.151026568,1147690.719193043,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,CostaRica_Guatemala_Honduras,,1875,35741.2334696795,91338.7077558477,127079.9412255272,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Denmark,,1875,11913.7444898932,277987.371430841,289901.1159207342,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Ecuador,,1875,35741.2334696795,47654.9779595727,83396.2114292522,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,EgyptUnitedArabRepublic,,1875,1449505.57960367,1671895.47674834,3121401.05635201,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,FrenchGuyana,,1875,11913.7444898932,206504.904491482,218418.6489813752,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,FrenchIndia,,1875,309757.356737223,35741.2334696795,345498.5902069025,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Germany,,1875,13859656.0899091,16953258.409118,30812914.499027103,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Greece,,1875,230332.393471268,706882.173066995,937214.566538263,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Guadeloupe,,1875,706882.173066995,484492.275922322,1191374.448989317,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Haiti,,1875,1616298.00246217,865732.099598904,2482030.102061074,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,India,,1875,5142766.37147055,325642.349390413,5468408.720860963,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,IndonesiaDutchEastIndies,,1875,353441.086533498,127079.941225527,480521.027759025,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Italy,,1875,12807275.3266352,8685119.73313213,21492395.05976733,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Japan,,1875,631428.457964338,468607.283269132,1100035.74123347,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Martinique,,1875,988840.792661134,611572.21714785,1600413.0098089841,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Mexico,,1875,361383.582860093,698939.6767404,1060323.2596004931,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Netherlands,,1875,1318454.39021485,1993566.57797546,3312020.96819031,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,NetherlandsAntilles,,1875,15884.9926531909,63539.9706127636,79424.9632659545,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Norway,,1875,857789.603272309,420952.305309559,1278741.9085818678,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Oceania,,1875,7942.49632659545,131051.189388825,138993.68571542046,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Peru,,1875,2049164.05226163,945157.062864859,2994321.115126489,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Philippines,,1875,51626.2261228704,23827.4889797864,75453.7151026568,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Portugal,,1875,317699.853063818,1008697.03347762,1326396.886541438,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Reunion,,1875,794249.632659545,329613.597553711,1123863.230213256,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,RussiaUSSR,,1875,7803502.64088003,1878400.38123982,9681903.02211985,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Senegal,,1875,381239.823676582,190619.911838291,571859.735514873,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Spain,,1875,3736944.52166316,5583574.9175966,9320519.43925976,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,SpanishAmerica,,1875,1493189.30939994,877645.844088797,2370835.153488737,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.MariedeMadagascar_Mayotte_NossiBe,,1875,67511.2187760613,11913.7444898932,79424.9632659545,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.PierreandMiquelon,,1875,965013.303681347,246217.386124459,1211230.6898058061,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.Thomas,,1875,11913.7444898932,444779.794289345,456693.5387792382,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Sweden,,1875,1814860.41062706,524204.7575553,2339065.16818236,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Switzerland,,1875,3721059.52900997,12517374.2107144,16238433.73972437,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Turkey,,1875,4864779.00003971,3002263.61145308,7867042.61149279,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,UnitedKingdom,,1875,24792502.2834677,42381160.3987133,67173662.682181,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,UnitedStatesofAmerica,,1875,7553314.00659227,10499980.1437592,18053294.150351472,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Uruguay,,1875,1576585.5208292,559945.991024979,2136531.511854179,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Venezuela,,1875,508319.764902109,301814.860410627,810134.625312736,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,WestAfrica,,1875,1290655.65307176,321671.101227116,1612326.754298876,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,WorldFedericoTena,,1875,142381329.658048,157589955.622749,299971285.280797,sterling pound,FEDERICO-TENA
France,Worldasreported,,1875,140451133.791351,153790556.371868,294241690.163219,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Worldsumpartners,,1875,140435248.798697,153790556.371868,294225805.170565,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Worldbestguess,,1875,140451133.791351,153790556.371868,294241690.163219,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Africaother,,1876,166679.89522978,35717.1204063815,202397.0156361615,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Algeria,,1876,4865465.51313596,5893324.86705294,10758790.380188901,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Argentina,,1876,4369394.39638067,2099372.96610842,6468767.36248909,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Australia,,1876,11905.7068021272,59528.5340106358,71434.240812763,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Austria,,1876,2714501.15088499,678625.287721248,3393126.438606238,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BarbaryCoast,,1876,785776.648940392,396856.893404239,1182633.542344631,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Belgium,,1876,16013175.648861,17687911.7390269,33701087.3878879,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Bolivia,,1876,7937.13786808477,0,7937.13786808477,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Brazil,,1876,2194618.62052544,3230415.1123105,5425033.73283594,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BritishAfrica,,1876,166679.89522978,281768.394317009,448448.289546789,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BritishAmerica,,1876,190491.308834035,301611.238987221,492102.547821256,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,BritishMediterranean,,1876,87308.5165489325,194459.877768077,281768.3943170095,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Chile,,1876,1067545.0432574,1127073.57726804,2194618.62052544,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,ChinaPeople'sRepublicofChina,,1876,5587745.05913168,134931.343757441,5722676.402889121,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,CochinChina_ThailandSiam,,1876,115088.499087229,170648.464163823,285736.963251052,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,ColombiaGranColombia,,1876,265894.11858084,797682.355742519,1063576.474323359,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,CostaRica_Guatemala_Honduras,,1876,55559.9650765934,111119.930153187,166679.8952297804,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Denmark,,1876,15874.2757361695,222239.860306374,238114.1360425435,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Ecuador,,1876,51591.396142551,91277.0854829749,142868.4816255259,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,EgyptUnitedArabRepublic,,1876,2583538.37606159,1150884.99087229,3734423.36693388,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,FrenchGuyana,,1876,11905.7068021272,222239.860306374,234145.5671085012,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,FrenchIndia,,1876,158742.757361695,31748.5514723391,190491.3088340341,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Germany,,1876,15437733.1534249,17112469.2435908,32550202.3970157,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Greece,,1876,182554.17096595,551631.081831892,734185.252797842,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Guadeloupe,,1876,607191.046908485,400825.462338281,1008016.509246766,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Haiti,,1876,1639018.96975951,523851.099293595,2162870.069053105,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,India,,1876,5532185.09405509,253988.411778713,5786173.505833803,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,IndonesiaDutchEastIndies,,1876,504008.254623383,158742.757361695,662751.011985078,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Italy,,1876,16485435.3520121,8564171.75966347,25049607.111675568,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Japan,,1876,1452496.22985951,365108.341931899,1817604.571791409,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Martinique,,1876,813556.631478689,452416.858480832,1265973.489959521,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Mexico,,1876,341296.928327645,456385.427414874,797682.355742519,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Netherlands,,1876,1571553.29788078,1631081.83189142,3202635.1297722002,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,NetherlandsAntilles,,1876,3968.56893404238,47622.8272085086,51591.39614255098,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Norway,,1876,1258036.35209144,504008.254623383,1762044.606714823,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Oceania,,1876,43654.2582744662,194459.877768077,238114.13604254322,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Peru,,1876,2353361.37788713,678625.287721248,3031986.6656083777,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Philippines,,1876,79371.3786808477,23811.4136042543,103182.792285102,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Portugal,,1876,472259.703151044,1015953.64711485,1488213.350265894,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Reunion,,1876,916739.423763791,341296.928327645,1258036.352091436,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,RussiaUSSR,,1876,7000555.59965077,1373124.85117867,8373680.450829441,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Senegal,,1876,365108.341931899,190491.308834035,555599.650765934,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Spain,,1876,3813794.74561473,6131439.00309549,9945233.748710219,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,SpanishAmerica,,1876,996110.802444639,646876.736248909,1642987.5386935482,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.MariedeMadagascar_Mayotte_NossiBe,,1876,71434.2408127629,11905.7068021272,83339.9476148901,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.PierreandMiquelon,,1876,1043733.62965315,234145.567108501,1277879.196761651,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,St.Thomas,,1876,39685.6893404239,337328.359393603,377014.0487340269,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Sweden,,1876,2289864.27494246,519882.530359553,2809746.805302013,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Switzerland,,1876,4369394.39638067,11072307.3259783,15441701.72235897,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Turkey,,1876,7449003.88919756,1845384.55432971,9294388.44352727,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,UnitedKingdom,,1876,25791729.5023415,41003254.2265259,66794983.728867404,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,UnitedStatesofAmerica,,1876,10496864.8305421,9111834.27256132,19608699.10310342,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Uruguay,,1876,1543773.31534249,706405.270259545,2250178.585602035,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Venezuela,,1876,583379.633304231,380982.617668069,964362.2509723001,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,WestAfrica,,1876,1234224.93848718,138899.912691483,1373124.851178663,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,WorldFedericoTena,,1876,160325630.436631,146184262.395993,306509892.83262396,sterling pound,FEDERICO-TENA
France,Worldasreported,,1876,158282403.365346,141900150.805619,300182554.170965,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Worldsumpartners,,1876,158270497.658544,141900150.805619,300170648.464163,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Worldbestguess,,1876,158282403.365346,141900150.805619,300182554.170965,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1867-1876, vol. 1."
France,Africaother,,1877,198830.874458186,27836.322424146,226667.196882332,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Algeria,,1877,4855449.9542689,5491708.7525351,10347158.706804,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Argentina,,1877,4453811.58786336,3010299.43929694,7464111.0271603,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Australia,,1877,0,55672.6448482921,55672.6448482921,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Austria,,1877,2139420.20917008,811229.967789399,2950650.1769594788,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Belgium,,1877,16260388.9131904,17751620.4716268,34012009.3848172,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Bolivia,,1877,51696.0273591283,11929.8524674912,63625.87982661949,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Brazil,,1877,2234859.02891001,3073925.31912355,5308784.34803356,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,BritishAfrica,,1877,341989.10406808,326082.634111425,668071.7381795051,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,BritishAmerica,,1877,357895.574024735,258480.136795642,616375.710820377,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,BritishMediterranean,,1877,71579.1148049469,159064.699566549,230643.81437149592,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Chile,,1877,600469.240863722,926551.874975146,1527021.115838868,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,ChinaPeople'sRepublicofChina,,1877,1455442.00103392,123275.142164075,1578717.1431979951,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,ColombiaGranColombia,,1877,314152.781643934,703861.295581978,1018014.0772259121,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,CostaRica_Guatemala_Honduras,,1877,47719.4098699646,103392.054718257,151111.4645882216,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Denmark,,1877,43742.7923808009,190877.639479859,234620.4318606599,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,Ecuador,,1877,39766.1748916372,95438.8197399292,135204.9946315664,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
France,EgyptUnitedArabRepublic,,1877,2123513.73921343,990177.754801766,3113691.494015196,sterling pound,"Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
