,"English prices and wages, 1209-1914 (Gregory Clark)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(grams of Ag per metric) = (grams of Ag per £) * (pence per English)  /((pence per £)*(metric per English)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,1.355,1.703,2.602,,16.576,,,4.692,4.690,,4.836,4.217,,,24.994,7.819,9.639,3.944,10.510,,,,,,16.216,3.401,11.488,0.790,20.000,,41.874,4.663,64.701,6.400,18.739,,3.870,15.850,15.385,4.208,58.154,2.905,4.595,0.526,1.236,42.868,5.872,6.500,2.042,24.263,10.491,,,4.845,3.673,,,35.356,2.234,,2.231,,2.856,18.734,,14.510,4.844,13.441,,,,2.963,17.573,3.382,2.981,0.790,6.715,10.745,7.735,,7.830,12.811,8.540,,111.4,109.6,,1620,0.211,0.265,2.620,,7.570,,,4.724,4.722,,0.063,4.246,,,136.968,42.171,51.990,21.271,56.686,,,,,,1.956,1.553,61.963,0.795,20.136,,225.857,,65.140,6.443,102.689,,3.896,7.916,,0.508,9.044,2.924,4.626,0.529,0.192,5.172,53.635,35.620,0.318,24.428,10.562,,,4.878,3.698,,,0.318,,,12.227,,34.506,8.555,,79.517,4.876,13.532,,,,1.353,25.440,4.896,0.464,0.795,108.354,10.818,46.355,,3.576,5.850,3.900
1621,1.472,1.759,2.488,6.140,15.240,,,4.409,4.795,,3.985,4.038,,,24.406,7.467,9.628,3.186,11.004,,,,,,16.216,3.245,11.296,1.289,18.000,2.241,37.849,4.468,48.526,9.376,18.739,,3.921,16.171,13.121,4.388,102.341,2.905,3.926,0.655,1.124,39.176,7.047,7.500,2.238,21.724,7.769,,,4.537,2.939,,,38.788,2.258,,2.124,31.832,,15.726,,15.960,5.018,13.200,,,,,15.662,3.402,3.518,1.245,4.914,9.469,7.265,,8.036,12.200,7.727,,111.4,109.6,,1621,0.229,0.274,2.505,0.741,6.960,,,4.439,4.827,,0.052,4.065,,,133.748,40.277,51.934,17.183,59.353,,,,,,1.956,1.482,60.926,1.298,18.122,1.024,204.148,,48.855,9.440,102.689,,3.948,8.076,,0.529,15.915,2.924,3.953,0.659,0.175,4.726,64.368,41.100,0.348,21.872,7.822,,,4.568,2.959,,,0.349,,,11.640,32.049,,7.181,,87.462,5.052,13.290,,,,,22.673,4.925,0.547,1.253,79.293,9.533,43.538,,3.670,5.571,3.529
1622,2.375,2.476,2.317,5.840,16.795,,,4.486,4.578,,4.291,3.850,,,29.171,7.822,9.205,4.058,10.659,,,,,,16.216,3.441,11.642,1.529,22.000,3.341,38.225,,47.739,6.713,18.739,,4.064,17.184,18.528,4.208,63.099,2.905,4.645,0.721,1.348,47.767,6.321,8.250,3.067,22.259,10.549,,,4.601,2.939,,,56.222,2.035,,2.138,,3.826,14.779,,16.247,4.315,13.250,,,,1.309,22.411,3.597,4.799,1.475,5.811,8.131,7.769,,7.610,12.407,8.289,,111.4,109.6,,1622,0.369,0.385,2.333,0.705,7.670,,,4.517,4.609,,0.056,3.876,,,159.859,42.189,49.650,21.890,57.490,,,,,,1.956,1.571,62.794,1.539,22.149,1.526,206.179,,48.063,6.758,102.689,,4.092,8.582,,0.508,9.813,2.924,4.676,0.726,0.210,5.763,57.733,45.210,0.477,22.410,10.620,,,4.632,2.959,,,0.505,,,11.718,,46.227,6.749,,89.035,4.345,13.340,,,,0.598,32.444,5.207,0.746,1.486,93.771,8.186,46.558,,3.475,5.666,3.785
1623,2.357,1.872,2.288,5.840,17.251,,,4.534,4.138,,4.598,3.652,,,19.394,5.125,8.895,1.190,9.540,,,,,,,2.831,12.030,1.549,20.000,0.747,38.868,4.080,,7.752,18.739,,4.020,16.277,13.659,,58.154,2.905,3.187,0.765,1.252,50.369,6.069,,2.538,21.141,10.779,,,3.476,2.939,3.125,,58.401,1.867,,2.249,,4.121,20.058,,14.838,4.498,12.670,,,,3.704,22.411,2.649,4.949,1.495,6.181,7.657,7.125,,8.243,12.254,8.155,,111.4,109.6,,1623,0.366,0.291,2.304,0.705,7.878,,,4.565,4.166,,0.060,3.677,,,106.280,27.644,47.980,6.417,51.457,,,,,,,1.293,64.885,1.560,20.136,0.341,209.645,,,7.805,102.689,,4.047,8.129,,,9.044,2.924,3.209,0.770,0.195,6.077,55.429,,0.395,21.285,10.852,,,3.500,2.959,0.486,,0.525,,,12.323,,49.783,9.160,,81.314,4.529,12.756,,,,1.691,32.444,3.835,0.770,1.506,99.746,7.709,42.699,,3.765,5.596,3.724
1624,1.862,1.740,2.498,5.214,16.627,,,4.545,4.600,,4.442,3.704,,,24.677,6.748,8.717,3.200,9.172,,,,,,16.216,3.798,10.442,1.259,,,33.894,4.430,,3.961,18.739,,3.983,17.191,16.867,5.067,57.067,2.905,4.485,0.916,1.252,50.901,6.339,,2.209,21.858,11.638,,,3.946,2.939,3.125,,41.864,2.024,,2.160,,2.747,16.381,,13.830,4.510,13.240,,,,3.704,22.411,3.055,4.233,1.215,6.187,8.131,7.609,,7.608,12.535,8.417,,111.4,109.6,,1624,0.290,0.271,2.515,0.629,7.593,,,4.576,4.631,,0.058,3.729,,,135.229,36.396,47.019,17.261,49.474,,,,,,1.956,1.734,56.320,1.267,,,182.816,,,3.988,102.689,,4.010,8.586,,0.611,8.875,2.924,4.515,0.923,0.195,6.141,57.895,,0.343,22.007,11.718,,,3.972,2.959,0.486,,0.376,,,11.839,,33.186,7.481,,75.788,4.540,13.330,,,,1.691,32.444,4.423,0.658,1.223,99.843,8.186,45.601,,3.474,5.724,3.844
1625,1.969,1.853,2.686,5.523,17.010,,,4.097,4.956,,3.927,3.704,,,18.738,6.828,8.296,3.275,9.636,,,,,,16.216,3.677,11.315,1.649,16.000,,30.951,4.313,,3.298,18.739,,4.018,16.413,21.721,4.208,63.803,2.905,4.110,1.031,1.313,50.229,7.884,6.481,2.520,21.900,11.762,,,3.914,2.755,3.468,,41.694,2.173,,2.322,,4.300,22.626,,14.462,4.653,6.340,,,,3.704,22.411,2.964,4.704,1.504,5.958,8.392,7.940,,8.375,12.615,8.067,,111.4,109.6,,1625,0.306,0.288,2.705,0.666,7.768,,,4.125,4.990,,0.051,3.729,,,102.686,36.831,44.749,17.667,51.974,,,,,,1.956,1.679,61.028,1.660,16.109,,166.940,,,3.321,102.689,,4.045,8.197,,0.508,9.922,2.924,4.138,1.038,0.204,6.060,72.009,35.515,0.392,22.048,11.841,,,3.941,2.774,0.539,,0.375,,,12.727,,51.945,10.333,,79.255,4.685,6.384,,,,1.691,32.444,4.290,0.732,1.514,96.135,8.449,47.586,,3.825,5.761,3.684
1626,2.127,1.964,2.636,5.223,15.602,,,4.083,4.767,,4.124,3.756,,,27.886,7.740,9.975,3.335,11.326,,,,,,,,10.781,1.475,16.000,1.793,33.343,6.280,,3.641,18.739,,4.222,16.170,15.580,,91.674,2.905,3.950,0.998,1.649,54.287,6.399,7.518,2.797,23.989,12.969,,,,2.755,3.468,,48.178,2.389,,2.322,,4.155,18.067,,13.700,4.657,14.670,,,,3.704,28.150,2.806,4.431,1.428,6.860,9.723,7.567,,8.812,12.775,8.316,,111.4,109.6,,1626,0.331,0.305,2.654,0.630,7.125,,,4.111,4.799,,0.053,3.782,,,152.816,41.746,53.802,17.987,61.088,,,,,,,,58.148,1.485,16.109,0.819,179.845,,,3.666,102.689,,4.250,8.076,,,14.256,2.924,3.977,1.005,0.256,6.549,58.440,41.196,0.435,24.152,13.057,,,,2.774,0.539,,0.433,,,12.727,,50.196,8.251,,75.075,4.689,14.770,,,,1.691,40.752,4.062,0.689,1.438,110.700,9.789,45.349,,4.024,5.834,3.798
1627,1.538,1.534,2.656,4.947,18.146,,,4.176,4.533,,4.437,3.539,,,27.842,8.608,10.162,4.758,11.162,,,,,,,3.109,12.179,1.109,20.000,,29.331,3.547,51.558,6.077,18.739,,4.148,16.907,15.451,6.102,83.538,2.905,4.123,0.725,0.971,50.034,6.399,,1.756,21.278,12.619,,,4.735,,3.224,,42.979,2.104,,2.410,28.000,3.859,15.694,,13.700,4.924,16.840,,,,3.207,,2.955,3.660,1.071,6.640,9.697,8.178,,8.534,12.082,8.205,,111.4,109.6,,1627,0.239,0.239,2.674,0.597,8.287,,,4.205,4.563,,0.057,3.563,,,152.574,46.431,54.813,25.661,60.204,,,,,,,1.420,65.690,1.117,20.136,,158.206,,51.909,6.118,102.689,,4.176,8.443,,0.736,12.991,2.924,4.151,0.730,0.151,6.036,58.440,,0.273,21.422,12.704,,,4.767,,0.501,,0.386,,,13.209,28.190,46.628,7.167,,75.075,4.957,16.954,,,,1.465,,4.278,0.569,1.078,107.155,9.763,49.008,,3.897,5.518,3.747
1628,1.635,1.920,2.610,5.710,15.836,,,4.392,4.721,,4.221,3.652,,,30.681,8.237,10.799,3.441,12.180,,,,,,16.216,3.141,14.834,0.818,,1.992,30.582,3.667,,8.087,18.739,,4.047,17.862,20.990,4.208,80.469,2.905,,0.785,1.270,47.571,7.128,6.000,2.286,23.272,13.678,,,4.624,2.755,3.152,,49.009,2.186,,2.410,28.983,4.225,21.500,,13.793,4.779,20.000,,,,3.704,,3.390,3.309,0.789,7.746,10.728,7.785,,9.065,12.568,8.381,,111.4,109.6,,1628,0.254,0.299,2.628,0.689,7.232,,,4.422,4.754,,0.055,3.677,,,168.135,44.429,58.248,18.558,65.696,,,,,,1.956,1.435,80.013,0.823,,0.910,164.949,,,8.142,102.689,,4.074,8.921,,0.508,12.514,2.924,,0.791,0.198,5.739,65.100,32.880,0.355,23.430,13.771,,,4.656,2.774,0.490,,0.441,,,13.209,29.180,51.042,9.818,,75.585,4.811,20.136,,,,1.691,,4.908,0.515,0.795,124.997,10.801,46.653,,4.140,5.739,3.828
1629,2.167,2.617,2.610,3.912,18.495,,,4.380,4.635,,3.919,3.850,,,28.404,8.469,9.908,3.694,13.204,,,,,,,3.312,11.613,1.444,16.000,,,,,13.681,18.739,,6.373,18.332,14.223,,98.911,2.905,,0.998,1.372,51.811,6.399,8.500,2.955,19.505,13.721,,,3.946,,3.250,,62.742,2.323,,2.576,,3.904,16.523,,14.909,5.189,14.000,,,,3.704,,3.765,3.751,1.394,7.939,10.467,8.097,,9.026,12.599,8.345,,111.4,109.6,,1629,0.337,0.407,2.627,0.472,8.446,,,4.410,4.667,,0.051,3.876,,,155.654,45.680,53.441,19.923,71.221,,,,,,,1.513,62.635,1.454,16.109,,,,,13.774,102.689,,6.416,9.156,,,15.382,2.924,,1.005,0.213,6.250,58.440,46.580,0.460,19.637,13.814,,,3.972,,0.505,,0.564,,,14.119,,47.168,7.546,,81.699,5.224,14.095,,,,1.691,,5.450,0.583,1.404,128.118,10.538,48.526,,4.122,5.753,3.811
1630,2.701,2.278,2.534,,17.317,,,4.906,4.708,,3.873,4.300,,,32.931,9.246,10.610,4.810,12.817,,,,,,16.216,3.540,12.910,1.788,,3.735,41.668,3.841,,5.419,21.480,,6.373,17.847,17.617,4.208,129.416,2.905,,1.325,1.844,60.443,6.159,6.336,3.545,21.039,13.466,,,3.946,2.939,,,70.485,3.494,,2.576,,5.298,16.523,,18.489,5.056,17.250,,,,4.166,,2.954,5.008,1.666,3.107,,8.014,,8.367,12.577,8.795,,111.4,109.6,,1630,0.420,0.354,2.551,,7.908,,,4.939,4.740,,0.050,4.329,,,180.462,49.873,57.225,25.944,69.132,,,,,,1.956,1.617,69.634,1.800,,1.706,224.749,,,5.455,117.709,,6.416,8.913,,0.508,20.126,2.924,,1.334,0.287,7.292,56.250,34.719,0.551,21.182,13.557,,,3.972,2.959,,,0.634,,,14.119,,64.007,7.546,,101.322,5.091,17.367,,,,1.903,,4.277,0.779,1.677,50.130,,48.025,,3.821,5.743,4.016
1631,2.879,,2.523,8.035,18.674,,,4.405,4.758,9.192,3.880,3.850,,,32.401,8.275,10.840,3.563,11.969,,,,,,16.216,5.905,13.044,2.354,16.000,,32.308,5.129,,4.945,21.480,,4.814,17.384,13.310,4.208,99.283,2.905,4.689,1.309,2.056,48.221,6.399,7.500,4.561,16.845,13.648,,,4.230,,,,88.129,2.702,,2.576,,4.082,16.010,,17.169,5.038,17.640,,,,3.704,,3.185,5.747,2.350,8.002,10.115,8.671,,8.971,13.525,8.795,,111.4,109.6,,1631,0.448,,2.540,0.969,8.528,,,4.435,4.790,9.254,0.050,3.876,,,177.561,44.634,58.469,19.217,64.557,,,,,,1.956,2.697,70.356,2.370,16.109,,174.262,,,4.978,117.709,,4.847,8.682,,0.508,15.440,2.924,4.721,1.318,0.320,5.817,58.440,41.100,0.709,16.959,13.740,,,4.258,,,,0.792,,,14.119,,49.320,7.311,,94.086,5.073,17.760,,,,1.691,,4.610,0.894,2.366,129.120,10.184,51.964,,4.097,6.176,4.017
1632,2.329,2.354,2.577,7.017,17.355,,,4.581,4.835,9.192,4.292,3.704,,,33.116,8.096,10.627,3.709,11.159,,,,,,16.216,4.142,11.729,1.976,16.000,6.000,28.220,4.315,,6.980,21.480,,,17.018,21.875,4.208,116.309,2.905,6.508,1.498,1.351,56.022,5.910,6.000,2.578,17.474,12.242,,,4.340,,4.687,,54.844,2.569,,2.495,,,23.517,,14.339,4.815,18.730,,,,3.928,,3.265,4.924,1.907,7.647,10.415,8.438,,8.473,13.353,8.805,,111.4,109.6,,1632,0.362,0.366,2.594,0.847,7.926,,,4.612,4.867,9.254,0.056,3.729,,,181.475,43.667,57.319,20.005,60.191,,,,,,1.956,1.891,63.264,1.989,16.109,2.740,152.214,,,7.028,117.709,,,8.499,,0.508,18.087,2.924,6.552,1.508,0.210,6.758,53.980,32.880,0.401,17.593,12.325,,,4.370,,0.729,,0.493,,,13.671,,,10.739,,78.580,4.848,18.857,,,,1.794,,4.727,0.766,1.920,123.393,10.486,50.571,,3.869,6.098,4.021
1633,2.341,2.139,2.565,,17.620,,,4.618,4.619,9.968,3.832,3.704,,,35.589,8.381,11.746,3.410,12.023,,,,,,,4.076,12.046,1.910,20.000,,34.782,4.084,,8.434,21.480,,4.448,17.204,20.342,,116.309,2.905,3.911,1.244,1.424,56.462,6.668,6.928,2.504,17.510,12.374,,,4.852,,4.700,,62.724,2.883,,2.495,,,19.079,24.000,14.857,4.960,,,,,3.972,,2.840,4.768,1.843,5.569,10.415,8.235,,9.006,13.152,9.079,,111.4,109.6,,1633,0.364,0.333,2.582,,8.046,,,4.650,4.650,10.035,0.050,3.729,,,195.030,45.207,63.353,18.393,64.850,,,,,,,1.862,64.975,1.923,20.136,,187.606,,,8.492,117.709,,4.478,8.592,,,18.087,2.924,3.937,1.252,0.221,6.812,60.903,37.967,0.389,17.629,12.458,,,4.885,,0.731,,0.564,,,13.671,,,8.713,10.960,81.419,4.994,,,,,1.814,,4.111,0.741,1.856,89.858,10.486,49.350,,4.113,6.006,4.146
1634,2.624,2.985,2.770,5.883,18.238,,,4.723,4.730,11.918,4.156,3.850,,,33.155,8.548,11.463,3.724,12.041,,,,,,,3.539,12.357,2.360,24.000,3.735,47.084,4.001,,10.504,21.480,,4.617,17.977,,,116.309,2.905,5.078,1.115,1.621,43.595,5.941,8.000,3.226,19.371,14.000,,,4.222,,5.104,,47.455,2.710,,2.576,,4.888,,24.960,16.068,5.449,18.000,,,,,30.770,2.834,4.901,2.360,7.449,10.324,7.809,,8.523,14.026,8.972,,111.4,109.6,,1634,0.408,0.464,2.788,0.710,8.329,,,4.756,4.762,11.999,0.054,3.876,,,181.692,46.107,61.829,20.087,64.948,,,,,,,1.616,66.651,2.376,24.163,1.706,253.958,,,10.576,117.709,,4.648,8.978,,,18.087,2.924,5.112,1.123,0.252,5.259,54.261,43.840,0.502,19.502,14.095,,,4.250,,0.794,,0.427,,,14.119,,59.056,,11.399,88.054,5.486,18.122,,,,,44.545,4.103,0.762,2.376,120.208,10.394,46.800,,3.892,6.405,4.097
1635,2.358,,2.959,,17.092,,,4.731,5.404,11.641,4.355,4.768,,,36.528,8.453,11.180,3.694,12.003,,,,,,16.216,3.885,12.755,2.360,,,61.363,,,10.369,21.480,,,15.868,18.232,4.208,116.309,2.956,4.553,0.652,1.503,51.125,6.399,8.000,3.069,,12.984,,,4.111,,4.687,,68.920,2.141,,2.529,,,20.445,26.040,16.085,4.941,15.500,,,,4.166,,3.079,4.833,2.360,9.437,10.937,8.285,,8.931,13.220,9.128,,111.4,109.6,,1635,0.367,,2.980,,7.806,,,4.763,5.441,11.720,0.056,4.801,,,200.176,45.595,60.303,19.927,64.741,,,,,,1.956,1.774,68.797,2.376,,,330.978,,,10.439,117.709,,,7.925,,0.508,18.087,2.977,4.584,0.656,0.234,6.168,58.440,43.840,0.477,,13.073,,,4.139,,0.729,,0.620,,,13.858,,,9.337,11.892,88.147,4.974,15.605,,,,1.903,,4.458,0.752,2.376,152.280,11.011,49.654,,4.079,6.037,4.169
1636,2.369,2.985,2.776,,17.657,,,5.238,5.183,12.543,4.166,4.514,,,35.318,9.029,11.533,4.114,12.756,,,,,,16.216,4.052,14.498,1.788,,,42.054,2.798,,10.156,21.480,,2.693,16.412,17.124,4.208,96.461,2.973,3.830,1.571,1.610,55.043,6.399,6.500,3.419,21.560,14.297,3.198,,4.735,,2.713,,62.706,4.935,,2.576,,,24.631,26.040,17.170,4.977,18.170,,,,4.629,,3.105,4.762,1.666,7.785,11.015,8.285,,9.964,12.967,9.092,,111.4,109.6,,1636,0.368,0.464,2.795,,8.064,,,5.274,5.219,12.628,0.054,4.545,,,193.543,48.701,62.204,22.188,68.803,,,,,,1.956,1.850,78.201,1.800,,,226.827,,,10.225,117.709,,2.711,8.196,,0.508,15.001,2.993,3.856,1.582,0.250,6.640,58.440,35.620,0.532,21.707,14.394,3.220,,4.767,,0.422,,0.564,,,14.119,,,11.248,11.892,94.092,5.011,18.293,,,,2.114,,4.495,0.741,1.677,125.632,11.090,49.654,,4.550,5.922,4.152
1637,3.150,4.133,2.828,,16.410,,,5.403,4.836,10.766,3.961,4.630,,,38.281,8.977,11.525,4.104,12.602,,,,,,16.216,4.054,12.252,1.812,32.000,,57.409,2.842,,10.107,21.480,,,17.076,16.720,4.626,91.511,3.034,4.626,1.375,1.904,51.265,6.694,6.500,4.329,21.560,14.000,,,4.601,,4.702,,64.077,2.613,,2.453,,,17.654,24.000,17.131,5.179,18.880,,,,4.141,,3.209,4.885,1.798,7.959,10.911,8.285,,8.643,13.230,9.081,,111.4,109.6,,1637,0.490,0.643,2.847,,7.494,,,5.439,4.869,10.840,0.051,4.662,,,209.784,48.420,62.164,22.135,67.970,,,,,,1.956,1.851,66.086,1.824,32.217,,309.649,,,10.175,117.709,,,8.528,,0.558,14.231,3.054,4.657,1.384,0.296,6.185,61.141,35.620,0.673,21.707,14.095,,,4.632,,0.731,,0.576,,,13.441,,,8.062,10.960,93.880,5.214,19.008,,,,1.891,,4.646,0.760,1.811,128.437,10.985,49.654,,3.947,6.042,4.147
1638,3.250,,2.954,7.308,16.908,,,5.580,4.778,10.587,4.655,4.827,,,37.341,9.151,11.033,4.404,12.959,,,,,,,4.161,15.699,1.712,,,41.104,2.827,,9.166,21.480,,,18.145,18.545,6.781,105.668,2.981,3.761,1.244,1.914,25.591,7.496,7.000,4.444,22.372,14.589,,,,,,,59.525,2.999,,2.453,,,18.000,24.840,20.726,5.286,20.400,,,,4.629,,3.108,5.086,1.796,8.502,10.780,8.174,,9.031,13.555,9.445,,111.4,109.6,,1638,0.505,,2.974,0.882,7.721,,,5.618,4.810,10.659,0.060,4.860,,,204.631,49.361,59.511,23.752,69.896,,,,,,,1.900,84.678,1.724,,,221.705,,,9.228,117.709,,,9.062,,0.818,16.432,3.001,3.787,1.252,0.298,3.087,68.469,38.360,0.691,22.524,14.688,,,,,,,0.535,,,13.441,,,8.220,11.344,113.579,5.322,20.539,,,,2.114,,4.500,0.791,1.808,137.198,10.854,48.987,,4.124,6.190,4.313
1639,2.265,,2.923,6.919,16.039,,,5.360,5.080,11.058,4.902,4.401,,,37.269,9.119,11.536,3.828,13.797,,,,,,,3.492,13.708,1.522,16.000,,34.711,4.051,,6.139,21.480,,,17.149,18.512,,93.305,3.034,,1.064,1.421,42.390,6.663,7.500,2.949,31.853,14.589,,,4.342,,5.095,,62.345,3.641,,2.637,,4.748,,24.000,14.700,5.486,17.060,,,,4.629,,3.327,4.118,1.470,8.230,10.363,8.870,,9.412,13.288,9.493,,111.4,109.6,,1639,0.352,,2.943,0.835,7.324,,,5.396,5.115,11.133,0.064,4.431,,,204.236,49.185,62.224,20.649,74.417,,,,,,,1.595,73.940,1.533,16.109,,187.221,,,6.180,117.709,,,8.564,,,14.510,3.054,,1.071,0.221,5.114,60.859,41.100,0.459,32.070,14.688,,,4.371,,0.792,,0.560,,,14.453,,57.362,,10.960,80.554,5.523,17.176,,,,2.114,,4.817,0.640,1.480,132.812,10.433,53.156,,4.298,6.068,4.335
1640,2.001,,2.843,8.081,19.963,,,4.346,4.862,9.978,4.855,,,,38.531,9.095,12.039,4.053,12.721,,,,,,16.553,3.635,15.525,1.599,,,40.249,5.828,,6.038,17.005,,,17.984,15.437,4.296,96.461,3.034,,0.825,1.143,41.275,6.974,7.000,2.062,27.651,14.413,,,4.594,,,,53.157,3.473,,2.231,,,31.840,24.000,11.745,4.730,16.000,,,,,,3.327,3.744,1.543,9.034,9.541,8.209,,9.395,13.467,9.512,,111.4,109.6,,1640,0.311,,2.862,0.975,9.117,,,4.375,4.895,10.045,0.063,,,,211.150,49.058,64.936,21.859,68.613,,,,,,1.997,1.660,83.741,1.610,,,217.095,,,6.079,93.187,,,8.981,,0.518,15.001,3.054,,0.831,0.178,4.979,63.699,38.360,0.321,27.839,14.511,,,4.625,,,,0.478,,,12.227,,,14.540,10.960,64.365,4.762,16.109,,,,,,4.817,0.582,1.554,145.781,9.605,49.195,,4.290,6.150,4.344
1641,2.186,3.342,2.848,,17.626,,,4.789,5.433,,5.647,,,,38.176,10.711,13.794,,16.581,,,,,,,3.565,14.350,1.746,24.000,,40.483,5.712,,8.394,17.005,,6.500,17.250,19.104,5.593,102.312,3.034,,0.959,1.467,46.555,6.974,6.750,2.812,17.731,14.589,,,5.035,,,,63.656,3.215,,3.056,,2.810,19.053,24.000,19.101,5.309,14.770,,,,3.704,,3.327,4.450,1.697,,8.953,8.431,,9.591,14.221,9.803,,111.4,109.6,,1641,0.340,0.520,2.867,,8.049,,,4.822,5.470,,0.073,,,,209.205,57.772,74.399,,89.433,,,,,,,1.628,77.400,1.758,24.163,,218.356,,,8.451,93.187,,6.544,8.615,,0.675,15.911,3.054,,0.965,0.228,5.616,63.699,36.990,0.437,17.852,14.688,,,5.069,,,,0.572,,,16.746,,33.946,8.701,10.960,104.675,5.345,14.870,,,,1.691,,4.817,0.692,1.709,,9.014,50.529,,4.380,6.494,4.477
1642,2.096,1.849,2.774,7.111,16.874,,,4.679,5.741,11.058,5.482,4.001,,,37.166,10.104,12.142,5.040,13.963,,,,,,16.216,3.728,15.119,1.270,,,44.742,,,11.041,17.005,,4.416,17.233,17.381,4.792,102.312,3.143,,0.752,1.380,58.177,,,2.132,,14.000,,,4.119,,,,51.877,3.284,,3.092,,7.064,7.389,24.000,16.086,5.836,18.000,,,,,,2.877,4.037,1.270,,9.489,8.118,,9.688,14.397,9.459,,111.4,109.6,,1642,0.326,0.288,2.793,0.858,7.706,,,4.711,5.780,11.133,0.071,4.028,,,203.674,54.501,65.490,27.183,75.314,,,,,,1.956,1.703,81.550,1.279,,,241.325,,,11.116,93.187,,4.446,8.606,,0.578,15.911,3.164,,0.757,0.215,7.018,,,0.332,,14.095,,,4.147,,,,0.466,,,16.945,,85.343,3.375,10.960,88.150,5.875,18.122,,,,,,4.165,0.628,1.279,,9.553,48.654,,4.424,6.575,4.320
1643,1.786,1.760,2.760,,14.659,,,4.842,4.961,10.095,5.452,3.811,,,40.066,14.787,20.232,6.461,20.472,,,,,,16.216,3.418,15.042,1.710,,,57.429,,,20.609,17.005,,,17.181,18.195,4.208,90.000,3.155,,0.784,1.623,55.966,,,2.662,,15.000,3.060,,3.946,,,,55.364,2.827,,3.092,,,17.065,24.000,14.567,4.796,,,,,,,,4.305,1.710,,,8.531,,9.213,14.887,9.527,,111.4,109.6,,1643,0.278,0.274,2.779,,6.694,,,4.875,4.995,10.163,0.071,3.837,,,219.566,79.757,109.124,34.850,110.419,,,,,,1.956,1.561,81.133,1.722,,,309.760,,,20.749,93.187,,,8.581,,0.508,13.996,3.177,,0.790,0.252,6.752,,,0.414,,15.102,3.081,,3.972,,,,0.498,,,16.945,,,7.793,10.960,79.828,4.829,,,,,,,,0.669,1.722,,,51.129,,4.207,6.799,4.351
1644,1.892,2.275,2.730,6.723,,,,4.804,4.732,8.579,5.846,4.167,,,37.298,17.437,,7.742,26.044,,,,,,,3.489,17.220,1.312,,,36.944,,,8.965,17.005,,,17.357,18.512,6.000,,3.164,4.236,0.790,1.156,,,6.000,1.773,,14.000,3.203,,,,,,94.099,2.881,,3.092,,,,24.000,17.290,3.907,,,,,,,3.492,4.065,1.222,,8.744,8.313,,8.949,15.660,9.255,,111.4,109.6,,1644,0.294,0.354,2.749,0.811,,,,4.836,4.765,8.637,0.076,4.195,,,204.395,94.052,,41.757,140.476,,,,,,,1.593,92.878,1.321,,,199.264,,,9.026,93.187,,,8.668,,0.724,,3.185,4.264,0.796,0.180,,,32.880,0.276,,14.095,3.224,,,,,,0.846,,,16.945,,,,10.960,94.749,3.933,,,,,,,5.056,0.632,1.231,,8.804,49.821,,4.087,7.151,4.226
1645,2.108,2.044,2.763,6.562,16.782,,,4.942,4.857,,5.731,4.129,,,39.501,13.883,,7.012,18.225,,,,,,,3.535,13.836,1.600,24.000,,37.377,,,7.348,17.005,,4.719,19.923,20.770,4.448,,3.447,4.319,1.114,1.258,,7.709,6.500,2.538,28.370,15.536,3.981,,4.595,,,,93.477,2.636,,3.019,,,,24.000,16.963,4.721,12.270,,,,,,4.136,4.040,1.527,8.980,,9.170,,8.902,15.505,9.741,,111.4,109.6,,1645,0.328,0.318,2.782,0.792,7.664,,,4.976,4.890,,0.074,4.157,,,216.469,74.879,,37.823,98.303,,,,,,,1.614,74.630,1.611,24.163,,201.601,,,7.398,93.187,,4.751,9.950,,0.537,,3.470,4.349,1.122,0.196,,70.411,35.620,0.395,28.563,15.642,4.008,,4.626,,,,0.840,,,16.546,,,,10.960,92.957,4.753,12.353,,,,,,5.987,0.628,1.537,144.906,,54.958,,4.066,7.081,4.448
1646,2.300,1.562,2.777,,17.648,,,5.222,5.465,,4.787,4.001,,,41.176,9.688,12.402,4.562,13.330,,,,,,,3.132,12.453,1.765,,,36.685,,86.035,5.120,17.005,,5.266,18.718,24.356,6.000,,3.172,5.374,1.309,1.535,,7.640,6.000,2.418,,14.837,2.943,,5.524,,,,71.961,3.028,,3.075,,,,24.000,13.540,5.040,20.000,,,,3.704,,3.274,4.515,1.644,8.458,,9.502,,8.988,15.790,10.046,,111.4,109.6,,1646,0.358,0.243,2.796,,8.059,,,5.258,5.502,,0.062,4.028,,,225.647,52.256,66.893,24.608,71.900,,,,,,,1.431,67.168,1.777,,,197.871,,86.619,5.155,93.187,,5.301,9.348,,0.724,,3.193,5.411,1.318,0.239,,69.779,32.880,0.376,,14.938,2.963,,5.561,,,,0.647,,,16.851,,,,10.960,74.199,5.074,20.136,,,,1.691,,4.740,0.702,1.656,136.481,,56.947,,4.105,7.211,4.588
