"reporting","partner","partner type","year","import","export","total","currency","source"
"France","Chile",,1877,15100000,23300000,38400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ChinaPeople'sRepublicofChina",,1877,36600000,3100000,39700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ColombiaGranColombia",,1877,7900000,17700000,25600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","CostaRica_Guatemala_Honduras",,1877,1200000,2600000,3800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Denmark",,1877,1100000,4800000,5900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Ecuador",,1877,1000000,2400000,3400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","EgyptUnitedArabRepublic",,1877,53400000,24900000,78300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchGulfofGuinea_Senegal",,1877,11200000,4900000,16100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchGuyana",,1877,300000,5400000,5700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchIndia",,1877,1400000,1100000,2500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchIndochina",,1877,2100000,4400000,6500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Germany",,1877,372800000,395100000,767900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Greece",,1877,4600000,15200000,19800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Guadeloupe",,1877,20800000,11300000,32100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Haiti",,1877,30800000,12000000,42800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","India",,1877,149500000,8400000,157900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","IndonesiaDutchEastIndies",,1877,35900000,3100000,39000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Italy",,1877,341800000,185500000,527300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Japan",,1877,13600000,7600000,21200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Martinique",,1877,20000000,14000000,34000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Mexico",,1877,5900000,18400000,24300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Morocco_LibyaTripolitaniaCyrenaicaFezzan_Tunisia",,1877,22600000,11700000,34300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Netherlands",,1877,34200000,35200000,69400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","NetherlandsAntilles",,1877,200000,1200000,1400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Norway",,1877,27000000,12500000,39500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Oceania",,1877,3500000,4300000,7800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Peru",,1877,61500000,19700000,81200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Philippines",,1877,2400000,1300000,3700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Portugal",,1877,11500000,23600000,35100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Reunion",,1877,22300000,8100000,30400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","RussiaUSSR",,1877,202200000,15900000,218100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Spain",,1877,109200000,132500000,241700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","SpanishAmerica",,1877,13900000,15800000,29700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.MariedeMadagascar_Mayotte_NossiBe",,1877,3100000,300000,3400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.PierreandMiquelon",,1877,27300000,5800000,33100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.Thomas",,1877,600000,10900000,11500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Sweden",,1877,55700000,11700000,67400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Switzerland",,1877,96100000,237200000,333300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ThailandSiam",,1877,700000,0,700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Turkey",,1877,157600000,36000000,193600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","UnitedKingdom",,1877,574300000,1059000000,1633300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","UnitedStatesofAmerica",,1877,257800000,216600000,474400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Uruguay",,1877,32600000,20700000,53300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Venezuela",,1877,12600000,8500000,21100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","WestAfrica",,1877,34600000,3000000,37600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","WorldFedericoTena",,1877,"722622256.730425","684825986.797629","1407448243.528054","us dollar","FEDERICO-TENA"
"France","Worldasreported",,1877,3669800000,3436300000,7106100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Worldsumpartners",,1877,3669200000,3435700000,7104900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Worldbestguess",,1877,3669800000,3436300000,7106100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Guatemala",,1877,,,,"french franc",
"France","VirginIslands",,1877,,,,"french franc",
"France","Othercountries",,1877,,,,"french franc",
"France","Africaother",,1878,4700000,1000000,5700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Algeria",,1878,120200000,128900000,249100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Argentina",,1878,136500000,67200000,203700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Australia",,1878,1000000,4000000,5000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Austria",,1878,61000000,25500000,86500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Belgium",,1878,411000000,409700000,820700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Bolivia",,1878,100000,0,100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Brazil",,1878,56800000,69100000,125900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishAfrica",,1878,7300000,10900000,18200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishAmerica",,1878,10300000,6500000,16800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishMediterranean",,1878,1900000,4000000,5900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Chile",,1878,15700000,17300000,33000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ChinaPeople'sRepublicofChina",,1878,93400000,2800000,96200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ColombiaGranColombia",,1878,8700000,20900000,29600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","CostaRica_Guatemala_Honduras",,1878,2300000,2900000,5200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Denmark",,1878,3200000,5600000,8800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Ecuador",,1878,800000,2400000,3200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","EgyptUnitedArabRepublic",,1878,32400000,29100000,61500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchGulfofGuinea_Senegal",,1878,11800000,4900000,16700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchGuyana",,1878,300000,5100000,5400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchIndia",,1878,800000,900000,1700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchIndochina",,1878,900000,4100000,5000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Germany",,1878,418500000,343700000,762200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Greece",,1878,5700000,14400000,20100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Guadeloupe",,1878,18900000,11800000,30700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Haiti",,1878,30000000,10700000,40700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","India",,1878,136700000,8200000,144900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","IndonesiaDutchEastIndies",,1878,22000000,3000000,25000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Italy",,1878,348500000,169700000,518200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Japan",,1878,30000000,7600000,37600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Martinique",,1878,18200000,14100000,32300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Mexico",,1878,5300000,17600000,22900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Morocco_LibyaTripolitaniaCyrenaicaFezzan_Tunisia",,1878,25900000,11300000,37200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Netherlands",,1878,30300000,31200000,61500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","NetherlandsAntilles",,1878,200000,1600000,1800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Norway",,1878,28300000,7700000,36000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Oceania",,1878,400000,3100000,3500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Peru",,1878,39200000,22300000,61500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Philippines",,1878,1800000,900000,2700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Portugal",,1878,7800000,20400000,28200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Reunion",,1878,21900000,9700000,31600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","RussiaUSSR",,1878,349600000,30000000,379600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Spain",,1878,148900000,137600000,286500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","SpanishAmerica",,1878,14900000,14400000,29300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.MariedeMadagascar_Mayotte_NossiBe",,1878,2000000,200000,2200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.PierreandMiquelon",,1878,26600000,5800000,32400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.Thomas",,1878,400000,14800000,15200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Sweden",,1878,75800000,6000000,81800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Switzerland",,1878,110400000,229400000,339800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ThailandSiam",,1878,200000,100000,300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Turkey",,1878,127800000,57200000,185000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","UnitedKingdom",,1878,580300000,915400000,1495700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","UnitedStatesofAmerica",,1878,487500000,207400000,694900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Uruguay",,1878,30800000,18400000,49200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Venezuela",,1878,15800000,8900000,24700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","WestAfrica",,1878,34200000,2300000,36500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","WorldFedericoTena",,1878,"818191716.204401","635326513.152668","1453518229.357069","us dollar","FEDERICO-TENA"
"France","Worldasreported",,1878,4176200000,3179700000,7355900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Worldsumpartners",,1878,4175900000,3179700000,7355600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Worldbestguess",,1878,4176200000,3179700000,7355900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Guatemala",,1878,,,,"french franc",
"France","VirginIslands",,1878,,,,"french franc",
"France","Othercountries",,1878,,,,"french franc",
"France","Africaother",,1879,6800000,1200000,8000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Algeria",,1879,122300000,139300000,261600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Argentina",,1879,134600000,73100000,207700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Australia",,1879,10100000,2400000,12500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Austria",,1879,90500000,21300000,111800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Belgium",,1879,415000000,429400000,844400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Bolivia",,1879,700000,0,700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Brazil",,1879,55000000,70900000,125900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishAfrica",,1879,7100000,11100000,18200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishAmerica",,1879,7300000,6100000,13400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishMediterranean",,1879,1900000,3900000,5800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Chile",,1879,21600000,11700000,33300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ChinaPeople'sRepublicofChina",,1879,95400000,3500000,98900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ColombiaGranColombia",,1879,13900000,22300000,36200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","CostaRica_Guatemala_Honduras",,1879,2700000,3200000,5900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Denmark",,1879,4900000,4800000,9700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Ecuador",,1879,400000,3800000,4200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","EgyptUnitedArabRepublic",,1879,47800000,27500000,75300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchGulfofGuinea_Senegal",,1879,12700000,6200000,18900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchGuyana",,1879,300000,5100000,5400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchIndia",,1879,5100000,800000,5900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","FrenchIndochina",,1879,3100000,4200000,7300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Germany",,1879,413000000,343500000,756500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Greece",,1879,14800000,12700000,27500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Guadeloupe",,1879,19000000,12000000,31000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Haiti",,1879,33100000,6400000,39500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","India",,1879,126200000,7100000,133300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","IndonesiaDutchEastIndies",,1879,19600000,4200000,23800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Italy",,1879,357800000,180400000,538200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Japan",,1879,30600000,8800000,39400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Martinique",,1879,24000000,13700000,37700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Mexico",,1879,7500000,13800000,21300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Morocco_LibyaTripolitaniaCyrenaicaFezzan_Tunisia",,1879,34000000,11200000,45200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Netherlands",,1879,42300000,44700000,87000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","NetherlandsAntilles",,1879,600000,1400000,2000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Norway",,1879,26700000,4900000,31600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Oceania",,1879,400000,2900000,3300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Peru",,1879,51500000,13500000,65000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Philippines",,1879,2300000,900000,3200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Portugal",,1879,6900000,18800000,25700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Reunion",,1879,17900000,7400000,25300000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","RussiaUSSR",,1879,343000000,34200000,377200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Spain",,1879,182800000,149600000,332400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","SpanishAmerica",,1879,20700000,14300000,35000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.MariedeMadagascar_Mayotte_NossiBe",,1879,2700000,400000,3100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.PierreandMiquelon",,1879,23100000,5500000,28600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","St.Thomas",,1879,600000,13300000,13900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Sweden",,1879,85300000,6300000,91600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Switzerland",,1879,103200000,246500000,349700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","ThailandSiam",,1879,800000,0,800000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Turkey",,1879,155400000,59700000,215100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","UnitedKingdom",,1879,599000000,830200000,1429200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","UnitedStatesofAmerica",,1879,715900000,276200000,992100000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Uruguay",,1879,32300000,21200000,53500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Venezuela",,1879,14800000,10800000,25600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","WestAfrica",,1879,27900000,3000000,30900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","WorldFedericoTena",,1879,"894928229.66507","643253588.516745","1538181818.1818151","us dollar","FEDERICO-TENA"
"France","Worldasreported",,1879,4595200000,3231300000,7826500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Worldsumpartners",,1879,4594900000,3231300000,7826200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Worldbestguess",,1879,4595200000,3231300000,7826500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Guatemala",,1879,,,,"french franc",
"France","VirginIslands",,1879,,,,"french franc",
"France","Othercountries",,1879,,,,"french franc",
"France","Africaother",,1880,7500000,1200000,8700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Algeria",,1880,126900000,161800000,288700000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Argentina",,1880,143900000,84600000,228500000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Australia",,1880,21000000,3900000,24900000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Austria",,1880,124100000,28500000,152600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Belgium",,1880,457400000,465000000,922400000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Bolivia",,1880,0,0,0,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","Brazil",,1880,52400000,76200000,128600000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishAfrica",,1880,5300000,8700000,14000000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
"France","BritishAmerica",,1880,13100000,6100000,19200000,"french franc","Tableau décennal du commerce de la France avec ses colonies et les puissances étrangères, 1877-1886, vol. 1."
