
="war=1 # Other",="",="",="",="",="0.305*",="0.308*"
="",="",="",="",="",="(2.43)",="(2.45)"

="war=1 # Plantation foodstuff",="",="",="",="",="-0.0720",="-0.411*"
="",="",="",="",="",="(-0.42)",="(-2.28)"

="war=1 # Raw mat fuel oils",="",="",="",="",="0.0425",="0.0486"
="",="",="",="",="",="(0.67)",="(0.78)"

="war=1 # Textile manuf",="",="",="",="",="0.154",="0.156"
="",="",="",="",="",="(1.35)",="(1.36)"

="war=1 # Various manuf",="",="",="",="",="0.172*",="0.183*"
="",="",="",="",="",="(2.34)",="(2.41)"

="Allemagne # break=1",="",="",="",="",="",="242.1***"
="",="",="",="",="",="",="(8.56)"

="Outre-mers # break=1",="",="",="",="",="",="236.4***"
="",="",="",="",="",="",="(8.34)"

="États-Unis d'Amérique # break=1",="",="",="",="",="",="243.1***"
="",="",="",="",="",="",="(8.60)"

="Constant",="-24.17***",="-21.08***",="-23.71***",="-20.65***",="-68.77***",="-69.16***"
="",="(-5.28)",="(-4.72)",="(-5.17)",="(-4.63)",="(-16.75)",="(-16.72)"

="Observations",="4630",="4630",="4630",="4630",="5986",="5986"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
